# 1:r 2:z 3:nm 4:na 5:Em 6:Ea
168.71 -96.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.61 -96.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00

180.53 -56.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.58 -64.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.63 -72.20 0.00e+00 2.19e+07 0.00e+00 0.00e+00
174.78 -78.65 0.00e+00 2.37e+07 0.00e+00 0.00e+00
173.00 -84.64 0.00e+00 1.60e+08 0.00e+00 0.00e+00
172.04 -87.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.62 -89.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.26 -90.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.88 -91.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.59 -92.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.33 -93.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.06 -94.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.83 -95.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.68 -95.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.59 -95.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00

181.05 -56.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.18 -64.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.29 -72.03 0.00e+00 2.19e+07 0.00e+00 0.00e+00
175.51 -78.42 0.00e+00 2.37e+07 0.00e+00 0.00e+00
173.80 -84.33 0.00e+00 1.60e+08 0.00e+00 0.00e+00
172.88 -87.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.48 -88.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.14 -89.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.79 -91.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.51 -92.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.26 -92.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.00 -93.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.79 -94.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.65 -95.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.57 -95.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00

181.56 -56.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.77 -64.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.97 -71.84 0.00e+00 2.19e+07 0.00e+00 0.00e+00
176.25 -78.17 0.00e+00 2.37e+07 0.00e+00 0.00e+00
174.61 -84.01 0.00e+00 1.60e+08 0.00e+00 0.00e+00
173.74 -87.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.35 -88.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.03 -89.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.69 -90.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.43 -91.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.20 -92.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.95 -93.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.75 -94.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.63 -94.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.55 -94.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00

182.09 -56.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.38 -64.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.64 -71.64 0.00e+00 2.19e+07 0.00e+00 0.00e+00
177.00 -77.91 0.00e+00 2.37e+07 0.00e+00 0.00e+00
175.43 -83.67 0.00e+00 1.60e+08 0.00e+00 0.00e+00
174.59 -86.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.23 -87.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.92 -89.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.60 -90.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.35 -91.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
173.13 -91.92 0.00e+00 3.26e+09 0.00e+00 0.00e+00
172.90 -92.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.72 -93.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.60 -93.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.52 -94.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00

182.62 -56.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.98 -64.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.32 -71.43 0.00e+00 2.19e+07 0.00e+00 0.00e+00
177.75 -77.64 0.00e+00 2.37e+07 0.00e+00 0.00e+00
176.25 -83.31 0.00e+00 1.60e+08 0.00e+00 0.00e+00
175.45 -86.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.11 -87.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.82 -88.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.51 -89.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.27 -90.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.07 -91.37 0.00e+00 1.90e+10 0.00e+00 0.00e+00
173.85 -92.15 0.00e+00 1.56e+10 0.00e+00 0.00e+00
173.68 -92.80 0.00e+00 1.54e+10 0.00e+00 0.00e+00
173.57 -93.22 0.00e+00 1.52e+10 0.00e+00 0.00e+00
173.50 -93.47 0.00e+00 1.52e+10 0.00e+00 0.00e+00

183.15 -56.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.60 -64.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.01 -71.20 0.00e+00 2.19e+07 0.00e+00 0.00e+00
178.51 -77.35 0.00e+00 2.37e+07 0.00e+00 0.00e+00
177.07 -82.94 0.00e+00 1.60e+08 0.00e+00 0.00e+00
176.31 -85.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.99 -87.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.71 -88.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.42 -89.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.20 -90.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.01 -90.80 0.00e+00 8.99e+09 0.00e+00 0.00e+00
174.81 -91.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.64 -92.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.53 -92.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
174.47 -92.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00

183.69 -56.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.21 -64.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.70 -70.96 0.00e+00 2.19e+07 0.00e+00 0.00e+00
179.27 -77.04 0.00e+00 2.37e+07 0.00e+00 0.00e+00
177.90 -82.55 0.00e+00 1.60e+08 0.00e+00 0.00e+00
177.18 -85.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.87 -86.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.61 -87.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.34 -88.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.13 -89.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.94 -90.23 0.00e+00 9.27e+09 0.00e+00 0.00e+00
175.76 -90.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.60 -91.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.50 -91.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
175.44 -92.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00

184.23 -56.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.84 -63.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.40 -70.70 0.00e+00 2.19e+07 0.00e+00 0.00e+00
180.03 -76.72 0.00e+00 2.37e+07 0.00e+00 0.00e+00
178.73 -82.15 0.00e+00 1.60e+08 0.00e+00 0.00e+00
178.05 -84.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.76 -86.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.51 -87.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.25 -88.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.05 -88.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.88 -89.64 0.00e+00 6.34e+09 0.00e+00 0.00e+00
176.71 -90.35 0.00e+00 3.82e+09 0.00e+00 0.00e+00
176.56 -90.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.47 -91.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
176.41 -91.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00

184.77 -55.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.46 -63.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.10 -70.43 0.00e+00 2.19e+07 0.00e+00 0.00e+00
180.80 -76.38 0.00e+00 2.37e+07 0.00e+00 0.00e+00
179.57 -81.73 0.00e+00 1.60e+08 0.00e+00 0.00e+00
178.92 -84.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.64 -85.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.41 -86.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.17 -87.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.98 -88.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.82 -89.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.65 -89.73 0.00e+00 1.18e+10 0.00e+00 0.00e+00
177.52 -90.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.43 -90.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
177.38 -90.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00

185.32 -55.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.09 -63.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.81 -70.15 0.00e+00 2.19e+07 0.00e+00 0.00e+00
181.57 -76.03 0.00e+00 2.37e+07 0.00e+00 0.00e+00
180.41 -81.30 0.00e+00 1.60e+08 0.00e+00 0.00e+00
179.79 -83.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.53 -85.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.31 -86.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.09 -87.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.91 -87.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.76 -88.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.60 -89.10 0.00e+00 1.22e+10 0.00e+00 0.00e+00
178.48 -89.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.39 -90.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
178.34 -90.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00

185.88 -55.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.73 -63.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.52 -69.85 0.00e+00 2.19e+07 0.00e+00 0.00e+00
182.35 -75.67 0.00e+00 2.37e+07 0.00e+00 0.00e+00
181.25 -80.85 0.00e+00 1.60e+08 0.00e+00 0.00e+00
180.67 -83.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.42 -84.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.22 -85.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.00 -86.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.84 -87.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.70 -87.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.55 -88.47 0.00e+00 3.22e+09 0.00e+00 0.00e+00
179.43 -89.00 0.00e+00 1.44e+10 0.00e+00 0.00e+00
179.35 -89.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
179.31 -89.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00

186.43 -55.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.37 -62.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.23 -69.54 0.00e+00 2.19e+07 0.00e+00 0.00e+00
183.13 -75.29 0.00e+00 2.37e+07 0.00e+00 0.00e+00
182.09 -80.38 0.00e+00 1.60e+08 0.00e+00 0.00e+00
181.55 -82.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.31 -84.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.12 -84.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.92 -85.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.77 -86.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.63 -87.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.50 -87.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
180.38 -88.33 0.00e+00 1.25e+10 0.00e+00 0.00e+00
180.31 -88.66 0.00e+00 1.26e+10 0.00e+00 0.00e+00
180.27 -88.86 0.00e+00 1.26e+10 0.00e+00 0.00e+00

186.99 -55.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.01 -62.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.94 -69.21 0.00e+00 2.19e+07 0.00e+00 0.00e+00
183.91 -74.89 0.00e+00 2.37e+07 0.00e+00 0.00e+00
182.93 -79.91 0.00e+00 1.60e+08 0.00e+00 0.00e+00
182.42 -82.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.21 -83.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.02 -84.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.84 -85.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.69 -85.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.57 -86.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.44 -87.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.34 -87.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
181.27 -87.98 0.00e+00 1.27e+10 0.00e+00 0.00e+00
181.23 -88.17 0.00e+00 1.27e+10 0.00e+00 0.00e+00

187.56 -54.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.65 -62.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.66 -68.87 0.00e+00 2.19e+07 0.00e+00 0.00e+00
184.70 -74.48 0.00e+00 2.37e+07 0.00e+00 0.00e+00
183.78 -79.42 0.00e+00 1.60e+08 0.00e+00 0.00e+00
183.30 -81.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.10 -82.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.93 -83.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.75 -84.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.62 -85.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.50 -85.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.38 -86.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.29 -86.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.22 -87.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
182.19 -87.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00

188.12 -54.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.30 -62.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.39 -68.52 0.00e+00 2.19e+07 0.00e+00 0.00e+00
185.49 -74.06 0.00e+00 2.37e+07 0.00e+00 0.00e+00
184.63 -78.91 0.00e+00 1.60e+08 0.00e+00 0.00e+00
184.18 -81.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.99 -82.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.83 -83.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.67 -84.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.54 -84.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.43 -85.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.32 -85.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.23 -86.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.18 -86.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
183.14 -86.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00

188.69 -54.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.95 -61.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.11 -68.15 0.00e+00 2.19e+07 0.00e+00 0.00e+00
186.27 -73.62 0.00e+00 2.37e+07 0.00e+00 0.00e+00
185.48 -78.40 0.00e+00 1.60e+08 0.00e+00 0.00e+00
185.06 -80.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.88 -81.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.74 -82.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.58 -83.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.47 -84.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.37 -84.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.26 -85.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.18 -85.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.13 -85.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
184.09 -86.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00

189.27 -54.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.61 -61.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.84 -67.77 0.00e+00 2.19e+07 0.00e+00 0.00e+00
187.07 -73.17 0.00e+00 2.37e+07 0.00e+00 0.00e+00
186.32 -77.87 0.00e+00 1.60e+08 0.00e+00 0.00e+00
185.94 -80.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.77 -81.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.64 -81.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.50 -82.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.39 -83.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.29 -83.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.20 -84.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.12 -84.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.07 -85.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.04 -85.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00

189.84 -53.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.26 -61.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.57 -67.37 0.00e+00 2.19e+07 0.00e+00 0.00e+00
187.86 -72.71 0.00e+00 2.37e+07 0.00e+00 0.00e+00
187.17 -77.32 0.00e+00 1.60e+08 0.00e+00 0.00e+00
186.82 -79.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.66 -80.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.54 -81.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.41 -82.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.31 -82.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.22 -83.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.13 -83.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.06 -84.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.02 -84.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
185.99 -84.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00

190.42 -53.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.92 -60.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.30 -66.97 0.00e+00 2.19e+07 0.00e+00 0.00e+00
188.65 -72.23 0.00e+00 2.37e+07 0.00e+00 0.00e+00
188.02 -76.77 0.00e+00 1.60e+08 0.00e+00 0.00e+00
187.69 -79.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.55 -79.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.44 -80.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.32 -81.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.23 -82.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.15 -82.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.07 -83.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.00 -83.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.96 -83.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
186.93 -83.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00

191.00 -53.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.58 -60.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.03 -66.55 0.00e+00 2.19e+07 0.00e+00 0.00e+00
189.44 -71.74 0.00e+00 2.37e+07 0.00e+00 0.00e+00
188.87 -76.20 0.00e+00 1.60e+08 0.00e+00 0.00e+00
188.57 -78.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.44 -79.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.34 -80.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.23 -80.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.14 -81.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.07 -81.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.00 -82.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.94 -82.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.90 -83.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
187.87 -83.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00

191.58 -53.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.24 -60.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.76 -66.11 0.00e+00 2.19e+07 0.00e+00 0.00e+00
190.24 -71.23 0.00e+00 2.37e+07 0.00e+00 0.00e+00
189.72 -75.62 0.00e+00 1.60e+08 0.00e+00 0.00e+00
189.45 -77.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.33 -78.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.23 -79.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.13 -80.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.06 -80.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.99 -81.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.92 -81.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.87 -82.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.83 -82.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
188.81 -82.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00

192.16 -52.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.90 -59.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.49 -65.66 0.00e+00 2.19e+07 0.00e+00 0.00e+00
191.03 -70.71 0.00e+00 2.37e+07 0.00e+00 0.00e+00
190.57 -75.03 0.00e+00 1.60e+08 0.00e+00 0.00e+00
190.32 -77.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.22 -78.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.13 -78.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.04 -79.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.97 -79.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.91 -80.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.85 -80.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.80 -81.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.76 -81.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
189.74 -81.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00

192.75 -52.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.57 -59.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.23 -65.20 0.00e+00 2.19e+07 0.00e+00 0.00e+00
191.83 -70.18 0.00e+00 2.37e+07 0.00e+00 0.00e+00
191.41 -74.43 0.00e+00 1.60e+08 0.00e+00 0.00e+00
191.19 -76.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.10 -77.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.02 -78.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.94 -78.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.87 -79.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.82 -79.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.76 -80.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.72 -80.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.69 -80.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
190.67 -80.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00

193.33 -52.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
193.23 -58.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.96 -64.73 0.00e+00 2.19e+07 0.00e+00 0.00e+00
192.62 -69.64 0.00e+00 2.37e+07 0.00e+00 0.00e+00
192.26 -73.81 0.00e+00 1.60e+08 0.00e+00 0.00e+00
192.06 -75.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.98 -76.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.91 -77.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.84 -78.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.78 -78.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.73 -79.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.68 -79.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.64 -79.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.62 -80.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
191.60 -80.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00

193.92 -51.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
193.90 -58.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
193.70 -64.24 0.00e+00 2.19e+07 0.00e+00 0.00e+00
193.41 -69.09 0.00e+00 2.37e+07 0.00e+00 0.00e+00
193.10 -73.19 0.00e+00 1.60e+08 0.00e+00 0.00e+00
192.93 -75.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.86 -75.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.80 -76.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.73 -77.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.68 -77.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.64 -78.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.59 -78.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.56 -79.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
192.54 -79.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
